arm:;w:-3cm;l:31cm;base:;Rotx(55)rotz(-25);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3.63998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3.64998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3.65995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3.66998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3.67997;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3.68995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3.69998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3.70998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3.71996;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3.72998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3.73998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3.74998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3.75998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3.76998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3.77998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3.79;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3.79994;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3.80998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3.81995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3.82997;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3.84999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3.85998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3.86998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3.87999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3.88998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3.89998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3.90998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3.91998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3.92998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3.93996;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3.94995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3.95998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3.96996;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3.97998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3.98998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3.99995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4.00997;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4.01997;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4.02997;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4.03998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4.04998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4.05995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4.06998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4.07998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4.08996;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4.09997;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4.10996;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4.11997;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4.12997;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4.13997;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4.14997;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4.15997;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4.16997;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4.17997;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4.18997;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4.19997;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4.20997;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4.21997;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4.22997;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4.23997;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4.24997;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4.25997;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4.27996;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4.28998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4.29998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4.30996;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4.31998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4.32998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4.34016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4.35005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4.35998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4.36997;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4.37998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4.38995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4.39995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4.40998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4.41998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4.42996;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4.43998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4.44996;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4.45997;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4.46997;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4.47997;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4.48998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4.49997;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4.50996;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4.51996;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4.53003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4.53998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4.54998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4.55998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4.56998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4.57998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4.58998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4.60001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4.60998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4.61998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4.62998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4.63998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4.64999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4.65998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4.66998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4.67999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4.68998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4.69997;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4.70998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4.72998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4.73999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4.74998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4.75998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4.76998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4.77998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4.78998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4.79996;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4.80998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4.81998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4.82996;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4.83998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4.84998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4.85995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4.86998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4.87998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4.88995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4.89998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4.90998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4.91995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4.92998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4.93998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4.94994;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4.96;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4.96995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4.97998;FINNISHED;0.0597534;0.200195;-0.417419;0.884399;415;-723;579;0.063;-0.25;0;-116.875;16.875;-280.625;0.72467;0.685364;-0.071228;0.0081177;116;987;59;0.063;-0.125;0;-103.75;-86.875;-118.75;1.53117;-1.51755;-0.0467524;-0.186464;-0.143435;0.209697;-0.121855
4.98999;FINNISHED;0.0597534;0.200195;-0.417419;0.884399;415;-723;579;0.063;-0.25;0;-116.875;16.875;-280.625;0.72467;0.685364;-0.071228;0.0081177;116;987;59;0.063;-0.125;0;-103.75;-86.875;-118.75;1.53117;-1.51758;-0.046798;-0.186464;-0.143356;0.209618;-0.121855
4.99998;FINNISHED;0.0597534;0.200195;-0.417419;0.884399;396;-714;566;-0.188;0.063;0.063;-127.5;30.625;-292.5;0.72467;0.685364;-0.071228;0.0081177;114;985;51;-0.063;-0.125;0;-103.75;-86.875;-118.75;1.53117;-1.51758;-0.046798;-0.186464;-0.143277;0.209539;-0.121855
5.01001;FINNISHED;0.0597534;0.200195;-0.417419;0.884399;396;-714;566;-0.188;0.063;0.063;-127.5;30.625;-292.5;0.72467;0.685364;-0.071228;0.0081177;114;985;51;-0.063;-0.125;0;-103.75;-86.875;-118.75;1.53117;-1.51755;-0.0467524;-0.186464;-0.143356;0.209618;-0.121855
5.01996;FINNISHED;0.0597534;0.200195;-0.417419;0.884399;396;-714;566;-0.188;0.063;0.063;-127.5;30.625;-292.5;0.72467;0.685364;-0.071228;0.0081177;114;985;51;-0.063;-0.125;0;-103.75;-86.875;-118.75;1.53117;-1.51758;-0.046798;-0.186464;-0.143356;0.209618;-0.121855
5.02998;FINNISHED;0.0597534;0.200195;-0.417419;0.884399;392;-708;546;0.125;-0.188;0.125;-127.5;30.625;-292.5;0.72467;0.685364;-0.071228;0.0081177;107;989;45;-0.125;-0.125;-0.063;-107.5;-86.875;-113.75;1.53117;-1.51755;-0.0467524;-0.186464;-0.143277;0.209539;-0.121855
5.03998;FINNISHED;0.0597534;0.200195;-0.417419;0.884399;392;-708;546;0.125;-0.188;0.125;-127.5;30.625;-292.5;0.72467;0.685364;-0.071228;0.0081177;107;989;45;-0.125;-0.125;-0.063;-107.5;-86.875;-113.75;1.53117;-1.51755;-0.0467524;-0.186464;-0.143356;0.209618;-0.121855
5.04998;FINNISHED;0.0597534;0.200195;-0.417419;0.884399;392;-708;546;0.125;-0.188;0.125;-127.5;30.625;-292.5;0.72467;0.685364;-0.071228;0.0081177;107;989;45;-0.125;-0.125;-0.063;-107.5;-86.875;-113.75;1.53117;-1.51755;-0.0467524;-0.186464;-0.143356;0.209618;-0.121855
5.05998;FINNISHED;0.0597534;0.200195;-0.417419;0.884399;403;-720;572;-0.125;0;-0.188;-135;23.75;-291.875;0.72467;0.685364;-0.071228;0.0081177;115;985;52;0.063;0.125;0.063;-107.5;-86.875;-113.75;1.53117;-1.51758;-0.046798;-0.186464;-0.143356;0.209618;-0.121855
5.06998;FINNISHED;0.0597534;0.200195;-0.417419;0.884399;403;-720;572;-0.125;0;-0.188;-135;23.75;-291.875;0.72467;0.685364;-0.071228;0.0081177;115;985;52;0.063;0.125;0.063;-107.5;-86.875;-113.75;1.53117;-1.51758;-0.046798;-0.186464;-0.143356;0.209618;-0.121855
5.07996;FINNISHED;0.0597534;0.200195;-0.417419;0.884338;384;-711;553;0.25;0.063;-0.063;-135;23.75;-291.875;0.72467;0.685364;-0.071228;0.0081177;112;990;58;-0.125;0;-0.063;-100.625;-83.75;-122.5;1.53117;-1.51755;-0.0467524;-0.186464;-0.143356;0.209618;-0.121855
5.08998;FINNISHED;0.0597534;0.200195;-0.417419;0.884338;384;-711;553;0.25;0.063;-0.063;-135;23.75;-291.875;0.72467;0.685364;-0.071228;0.0081177;112;990;58;-0.125;0;-0.063;-100.625;-83.75;-122.5;1.53117;-1.51755;-0.0467524;-0.186464;-0.143356;0.209618;-0.121855
5.09998;FINNISHED;0.0597534;0.200195;-0.417419;0.884338;384;-711;553;0.25;0.063;-0.063;-135;23.75;-291.875;0.72467;0.685364;-0.071228;0.0081177;112;990;58;-0.125;0;-0.063;-100.625;-83.75;-122.5;1.53117;-1.51758;-0.046798;-0.186464;-0.143435;0.209697;-0.121855
5.10996;FINNISHED;0.0597534;0.200195;-0.417419;0.884338;418;-716;588;0.125;0;-0.063;-120.625;23.75;-283.75;0.72467;0.685364;-0.071228;0.0081177;109;984;56;-0.188;0.125;0.063;-97.5;-75.625;-113.75;1.53117;-1.51758;-0.046798;-0.186464;-0.143356;0.209618;-0.121855
5.11998;FINNISHED;0.0597534;0.200195;-0.417419;0.884338;418;-716;588;0.125;0;-0.063;-120.625;23.75;-283.75;0.72467;0.685364;-0.071228;0.0081177;109;984;56;-0.188;0.125;0.063;-97.5;-75.625;-113.75;1.53117;-1.51755;-0.0467524;-0.186464;-0.143356;0.209618;-0.121855
5.12998;FINNISHED;0.0597534;0.200195;-0.417419;0.884338;418;-716;588;0.125;0;-0.063;-120.625;23.75;-283.75;0.72467;0.685364;-0.071228;0.0081177;109;984;56;-0.188;0.125;0.063;-97.5;-75.625;-113.75;1.53117;-1.51758;-0.046798;-0.186464;-0.143356;0.209618;-0.121855
5.14999;FINNISHED;0.0597534;0.200195;-0.417419;0.884338;404;-720;562;-0.125;0;0.063;-120.625;23.75;-283.75;0.72467;0.685364;-0.071228;0.0081177;104;990;40;-0.063;0.063;-0.063;-97.5;-75.625;-113.75;1.53117;-1.51755;-0.0467524;-0.186464;-0.143435;0.209697;-0.121855
5.15998;FINNISHED;0.0597534;0.200195;-0.417419;0.884338;404;-720;562;-0.125;0;0.063;-120.625;23.75;-283.75;0.72467;0.685364;-0.071228;0.0081177;104;990;40;-0.063;0.063;-0.063;-97.5;-75.625;-113.75;1.53117;-1.51758;-0.046798;-0.186464;-0.143435;0.209697;-0.121855
5.16995;FINNISHED;0.0597534;0.200195;-0.417419;0.884338;417;-720;587;0.188;-0.188;-0.063;-131.875;30.625;-288.75;0.72467;0.685364;-0.071228;0.0081177;113;986;52;-0.063;-0.125;0.125;-93.75;-83.75;-113.75;1.53117;-1.51755;-0.0467524;-0.186464;-0.143435;0.209539;-0.121855
5.17998;FINNISHED;0.0597534;0.200195;-0.417419;0.884338;417;-720;587;0.188;-0.188;-0.063;-131.875;30.625;-288.75;0.72467;0.685364;-0.071228;0.0081177;113;986;52;-0.063;-0.125;0.125;-93.75;-83.75;-113.75;1.53117;-1.51758;-0.046798;-0.186464;-0.143514;0.209618;-0.121855
5.18998;FINNISHED;0.0597534;0.200195;-0.417419;0.884338;394;-716;564;0.188;0;-0.188;-131.875;30.625;-288.75;0.72467;0.685364;-0.071228;0.0081177;107;989;41;-0.063;0.125;-0.063;-93.75;-83.75;-113.75;1.53117;-1.51755;-0.0467524;-0.186464;-0.143435;0.209697;-0.121855
5.19995;FINNISHED;0.0597534;0.200195;-0.417419;0.884338;394;-716;564;0.188;0;-0.188;-131.875;30.625;-288.75;0.72467;0.685364;-0.071228;0.0081177;107;989;41;-0.063;0.125;-0.063;-93.75;-83.75;-113.75;1.53117;-1.51758;-0.046798;-0.186464;-0.143435;0.209697;-0.121855
5.20999;FINNISHED;0.0597534;0.200195;-0.417419;0.884338;394;-716;564;0.188;0;-0.188;-131.875;30.625;-288.75;0.72467;0.685364;-0.071228;0.0081177;107;989;41;-0.063;0.125;-0.063;-93.75;-83.75;-113.75;1.53117;-1.51755;-0.0467524;-0.186464;-0.143435;0.209697;-0.121855
5.21998;FINNISHED;0.0597534;0.200195;-0.417419;0.884338;410;-718;577;0.188;-0.188;0.063;-127.5;20;-291.875;0.72467;0.685364;-0.071228;0.0081177;108;988;46;0.063;-0.188;0;-103.75;-75.625;-113.75;1.53117;-1.51758;-0.046798;-0.186464;-0.143435;0.209697;-0.121855
5.22999;FINNISHED;0.0597534;0.200195;-0.417419;0.884338;410;-718;577;0.188;-0.188;0.063;-127.5;20;-291.875;0.72467;0.685364;-0.071228;0.0081177;108;988;46;0.063;-0.188;0;-103.75;-75.625;-113.75;1.53117;-1.51758;-0.046798;-0.186464;-0.143435;0.209697;-0.121855
5.23998;FINNISHED;0.0597534;0.200195;-0.417419;0.884338;409;-720;583;0.25;0.188;-0.063;-127.5;20;-291.875;0.72467;0.685364;-0.071228;0.0081177;118;990;46;-0.25;-0.25;0.063;-103.75;-75.625;-113.75;1.53117;-1.51755;-0.0467524;-0.186464;-0.143514;0.209776;-0.121855
5.24998;FINNISHED;0.0597534;0.200195;-0.417419;0.884338;409;-720;583;0.25;0.188;-0.063;-127.5;20;-291.875;0.72467;0.685364;-0.071228;0.0081177;118;990;46;-0.25;-0.25;0.063;-103.75;-75.625;-113.75;1.53117;-1.51755;-0.0467524;-0.186464;-0.143356;0.209618;-0.121855
5.25994;FINNISHED;0.0597534;0.200195;-0.417419;0.884338;409;-720;583;0.25;0.188;-0.063;-127.5;20;-291.875;0.72467;0.685364;-0.071228;0.0081177;118;990;46;-0.25;-0.25;0.063;-103.75;-75.625;-113.75;1.53117;-1.51755;-0.0467524;-0.186464;-0.143356;0.209618;-0.121855
5.26999;FINNISHED;0.0597534;0.200195;-0.417419;0.884338;394;-703;548;0.188;-0.063;-0.063;-120.625;12.5;-283.75;0.72467;0.685364;-0.071228;0.0081177;119;988;49;-0.125;-0.125;0.063;-97.5;-83.75;-110;1.53117;-1.51755;-0.0467524;-0.186464;-0.143435;0.209697;-0.121855
5.27998;FINNISHED;0.0597534;0.200195;-0.417419;0.884338;394;-703;548;0.188;-0.063;-0.063;-120.625;12.5;-283.75;0.72467;0.685364;-0.071228;0.0081177;119;988;49;-0.125;-0.125;0.063;-97.5;-83.75;-110;1.53117;-1.51755;-0.0467524;-0.186464;-0.143514;0.209618;-0.121855
5.28995;FINNISHED;0.0597534;0.200195;-0.417419;0.884338;394;-703;548;0.188;-0.063;-0.063;-120.625;12.5;-283.75;0.72467;0.685364;-0.071228;0.0081177;119;988;49;-0.125;-0.125;0.063;-97.5;-83.75;-110;1.53117;-1.51755;-0.0467524;-0.186464;-0.143435;0.209697;-0.121753
5.29999;FINNISHED;0.0597534;0.200195;-0.417419;0.884338;397;-713;559;0.063;0.125;-0.125;-120.625;16.875;-283.75;0.72467;0.685364;-0.071228;0.0081177;118;989;45;0.063;0.125;0;-97.5;-83.75;-110;1.53117;-1.51755;-0.0467524;-0.186464;-0.143356;0.209618;-0.121753
5.30995;FINNISHED;0.0597534;0.200195;-0.417419;0.884338;397;-713;559;0.063;0.125;-0.125;-120.625;16.875;-283.75;0.72467;0.685364;-0.071228;0.0081177;118;989;45;0.063;0.125;0;-97.5;-83.75;-110;1.53117;-1.51755;-0.0467524;-0.186464;-0.143435;0.209697;-0.121855
5.31998;FINNISHED;0.0597534;0.200195;-0.417419;0.884338;397;-713;559;0.063;0.125;-0.125;-120.625;16.875;-283.75;0.72467;0.685364;-0.071228;0.0081177;118;989;45;0.063;0.125;0;-97.5;-83.75;-110;1.53117;-1.51755;-0.0467524;-0.186549;-0.143356;0.209618;-0.121753
5.32999;FINNISHED;0.0597534;0.200195;-0.417419;0.884338;412;-726;582;-0.125;0.125;-0.125;-120.625;16.875;-283.75;0.72467;0.685364;-0.071228;0.0081177;123;981;54;0;-0.125;0;-82.5;-80;-126.875;1.53117;-1.51755;-0.0467524;-0.186464;-0.143435;0.209697;-0.121855
5.33998;FINNISHED;0.0597534;0.200195;-0.417419;0.884338;412;-726;582;-0.125;0.125;-0.125;-120.625;16.875;-283.75;0.72467;0.685364;-0.071228;0.0081177;123;981;54;0;-0.125;0;-82.5;-80;-126.875;1.53117;-1.51758;-0.046798;-0.186464;-0.143356;0.209618;-0.121855
5.35001;FINNISHED;0.0597534;0.200195;-0.417419;0.884338;414;-721;585;0.063;-0.188;0;-125;20;-296.875;0.72467;0.685364;-0.071228;0.0081177;109;988;48;-0.25;-0.063;-0.125;-82.5;-80;-126.875;1.53117;-1.51755;-0.0467524;-0.186464;-0.143435;0.209697;-0.121855
5.35999;FINNISHED;0.0597534;0.200195;-0.417419;0.884338;414;-721;585;0.063;-0.188;0;-125;20;-296.875;0.72467;0.685364;-0.071228;0.0081177;109;988;48;-0.25;-0.063;-0.125;-82.5;-80;-126.875;1.53117;-1.51755;-0.0467524;-0.186464;-0.143435;0.209539;-0.121855
5.36998;FINNISHED;0.0597534;0.200195;-0.417419;0.884338;414;-721;585;0.063;-0.188;0;-125;20;-296.875;0.72467;0.685364;-0.071228;0.0081177;109;988;48;-0.25;-0.063;-0.125;-82.5;-80;-126.875;1.53117;-1.51758;-0.046798;-0.186464;-0.143435;0.209697;-0.121855
5.37998;FINNISHED;0.0597534;0.200195;-0.417419;0.884338;425;-721;588;-0.063;-0.188;0.125;-125;20;-296.875;0.72467;0.685364;-0.071228;0.0081177;105;990;52;0.125;0;0.063;-103.75;-83.75;-110;1.53117;-1.51755;-0.0467524;-0.186464;-0.143435;0.209697;-0.121855
5.39;FINNISHED;0.0597534;0.200195;-0.417419;0.884338;425;-721;588;-0.063;-0.188;0.125;-125;20;-296.875;0.72467;0.685364;-0.071228;0.0081177;105;990;52;0.125;0;0.063;-103.75;-83.75;-110;1.53117;-1.51755;-0.0467524;-0.186464;-0.143435;0.209697;-0.121855
5.39998;FINNISHED;0.0597534;0.200195;-0.41748;0.884338;429;-731;613;0;-0.063;0.063;-127.5;20;-291.875;0.72467;0.685364;-0.071228;0.0081177;114;985;60;0.063;0.063;0;-103.75;-83.75;-110;1.53117;-1.51755;-0.0467524;-0.186464;-0.143356;0.209618;-0.121753
5.40998;FINNISHED;0.0597534;0.200195;-0.41748;0.884338;429;-731;613;0;-0.063;0.063;-127.5;20;-291.875;0.72467;0.685364;-0.071228;0.0081177;114;985;60;0.063;0.063;0;-103.75;-83.75;-110;1.53117;-1.51755;-0.0467524;-0.186464;-0.143435;0.209697;-0.121855
5.41999;FINNISHED;0.0597534;0.200195;-0.41748;0.884338;429;-731;613;0;-0.063;0.063;-127.5;20;-291.875;0.72467;0.685364;-0.071228;0.0081177;114;985;60;0.063;0.063;0;-103.75;-83.75;-110;1.53117;-1.51755;-0.0467524;-0.186464;-0.143435;0.209697;-0.121753
5.42998;FINNISHED;0.0597534;0.200195;-0.41748;0.884338;413;-720;578;0;0.063;0;-127.5;20;-291.875;0.72467;0.685364;-0.071228;0.0081177;108;989;50;-0.125;-0.063;-0.063;-97.5;-75.625;-110;1.53117;-1.51758;-0.046798;-0.186464;-0.143435;0.209697;-0.121855
5.44001;FINNISHED;0.0597534;0.200195;-0.41748;0.884338;413;-720;578;0;0.063;0;-127.5;20;-291.875;0.72467;0.685364;-0.071228;0.0081177;108;989;50;-0.125;-0.063;-0.063;-97.5;-75.625;-110;1.53117;-1.51755;-0.0467524;-0.186464;-0.143514;0.209618;-0.121753
5.44999;FINNISHED;0.0597534;0.200195;-0.41748;0.884338;413;-720;578;0;0.063;0;-127.5;20;-291.875;0.72467;0.685364;-0.071228;0.0081177;108;989;50;-0.125;-0.063;-0.063;-97.5;-75.625;-110;1.53117;-1.51755;-0.0467524;-0.186464;-0.143435;0.209697;-0.121753
5.45998;FINNISHED;0.0597534;0.200195;-0.41748;0.884338;388;-714;559;0.313;0.188;-0.063;-127.5;20;-283.75;0.72467;0.685364;-0.071228;0.0081177;114;987;53;0.063;-0.063;0.063;-97.5;-75.625;-110;1.53117;-1.51755;-0.0467524;-0.186464;-0.143435;0.209697;-0.121753
5.46998;FINNISHED;0.0597534;0.200195;-0.41748;0.884338;388;-714;559;0.313;0.188;-0.063;-127.5;20;-283.75;0.72467;0.685364;-0.071228;0.0081177;114;987;53;0.063;-0.063;0.063;-97.5;-75.625;-110;1.53117;-1.51755;-0.0467524;-0.186464;-0.143435;0.209697;-0.121855
5.48003;FINNISHED;0.0597534;0.200195;-0.41748;0.884338;407;-710;567;0.125;0;0;-127.5;20;-283.75;0.72467;0.685364;-0.071228;0.0081177;119;985;60;0.063;-0.063;0;-100.625;-83.75;-118.75;1.53117;-1.51758;-0.046798;-0.186464;-0.143356;0.209618;-0.121855
5.48998;FINNISHED;0.0597534;0.200195;-0.41748;0.884338;407;-710;567;0.125;0;0;-127.5;20;-283.75;0.72467;0.685364;-0.071228;0.0081177;119;985;60;0.063;-0.063;0;-100.625;-83.75;-118.75;1.53117;-1.51758;-0.046798;-0.186464;-0.143356;0.209618;-0.121753
5.49998;FINNISHED;0.0597534;0.200195;-0.41748;0.884338;407;-710;567;0.125;0;0;-127.5;20;-283.75;0.72467;0.685364;-0.071228;0.0081177;119;985;60;0.063;-0.063;0;-100.625;-83.75;-118.75;1.53117;-1.51755;-0.0467524;-0.186464;-0.143435;0.209697;-0.121855
5.50999;FINNISHED;0.0597534;0.200195;-0.41748;0.884338;396;-710;555;0;0.063;0.125;-127.5;23.75;-291.875;0.72467;0.685364;-0.071228;0.0081177;112;985;48;0.063;0.125;0;-100.625;-83.75;-118.75;1.53117;-1.51755;-0.0467524;-0.186464;-0.143356;0.209618;-0.121855
5.51998;FINNISHED;0.0597534;0.200195;-0.41748;0.884338;396;-710;555;0;0.063;0.125;-127.5;23.75;-291.875;0.72467;0.685364;-0.071228;0.0081177;112;985;48;0.063;0.125;0;-100.625;-83.75;-118.75;1.53117;-1.51758;-0.046798;-0.186464;-0.143198;0.209618;-0.121753
